filename,status,set,number,fullName,imageField,sourceUrl,contentType
004 - 49 - Magic Broom - Lively Sweeper.jpg,downloaded,4,49,Magic Broom - Lively Sweeper,full,https://api.lorcana.ravensburger.com/images/en/set4/49_ec064759047b6221d13e93dfeaf75d34d48c1712.jpg,image/jpeg;charset=UTF-8
004 - 50 - Magical Maid - Feather Duster.jpg,downloaded,4,50,Magical Maid - Feather Duster,full,https://api.lorcana.ravensburger.com/images/en/set4/50_e2ebf616f838ffe4a7b1cfcc03226f0d73d36d83.jpg,image/jpeg;charset=UTF-8
004 - 51 - Marshmallow - Terrifying Snowman.jpg,downloaded,4,51,Marshmallow - Terrifying Snowman,full,https://api.lorcana.ravensburger.com/images/en/set4/51_d4318dd4d400e36a115575d5fa8e767561a7dcb8.jpg,image/jpeg;charset=UTF-8
004 - 52 - Mrs. Potts - Enchanted Teapot.jpg,downloaded,4,52,Mrs. Potts - Enchanted Teapot,full,https://api.lorcana.ravensburger.com/images/en/set4/52_d962aee22786463e27b04252d709e4d4c9a487f3.jpg,image/jpeg;charset=UTF-8
004 - 53 - Pepa Madrigal - Weather Maker.jpg,downloaded,4,53,Pepa Madrigal - Weather Maker,full,https://api.lorcana.ravensburger.com/images/en/set4/53_cdb056d03d03bca8c1b3007dd005dc20693397b0.jpg,image/jpeg;charset=UTF-8
004 - 54 - Peter Pan - Shadow Finder.jpg,downloaded,4,54,Peter Pan - Shadow Finder,full,https://api.lorcana.ravensburger.com/images/en/set4/54_73192c81394cb31c0a8846b0d7ab0a03a72c735d.jpg,image/jpeg;charset=UTF-8
004 - 55 - Pico - Helpful Toucan.jpg,downloaded,4,55,Pico - Helpful Toucan,full,https://api.lorcana.ravensburger.com/images/en/set4/55_a02ffd67733b4db204e45b4d09affad37c21764e.jpg,image/jpeg;charset=UTF-8
004 - 56 - Tick-Tock - Ever-Present Pursuer.jpg,downloaded,4,56,Tick-Tock - Ever-Present Pursuer,full,https://api.lorcana.ravensburger.com/images/en/set4/56_0a5fb204e14e6dc4a085c4bad9cc6a11bdb0aadf.jpg,image/jpeg;charset=UTF-8
004 - 57 - Ursula - Mad Sea Witch.jpg,downloaded,4,57,Ursula - Mad Sea Witch,full,https://api.lorcana.ravensburger.com/images/en/set4/57_99de24d27cad924ea7e863b68a4245f59053c4a4.jpg,image/jpeg;charset=UTF-8
004 - 58 - Ursula - Sea Witch Queen.jpg,downloaded,4,58,Ursula - Sea Witch Queen,full,https://api.lorcana.ravensburger.com/images/en/set4/58_667931bf9c6a61e49f74af4e3efaea1a5df5ff4e.jpg,image/jpeg;charset=UTF-8
004 - 59 - Yen Sid - Powerful Sorcerer.jpg,downloaded,4,59,Yen Sid - Powerful Sorcerer,full,https://api.lorcana.ravensburger.com/images/en/set4/59_cd2eb92f03707b21839b99139a247725ffa98db9.jpg,image/jpeg;charset=UTF-8
004 - 60 - Poor Unfortunate Souls.jpg,downloaded,4,60,Poor Unfortunate Souls,full,https://api.lorcana.ravensburger.com/images/en/set4/60_1c9309e88ed16b42f88596b327039dccb18c4274.jpg,image/jpeg;charset=UTF-8
004 - 61 - Second Star to the Right.jpg,downloaded,4,61,Second Star to the Right,full,https://api.lorcana.ravensburger.com/images/en/set4/61_fac2e18b23be2bf7eb3c91ffacbfc187bc78963b.jpg,image/jpeg;charset=UTF-8
004 - 62 - Swing into Action.jpg,downloaded,4,62,Swing into Action,full,https://api.lorcana.ravensburger.com/images/en/set4/62_543ae9a7e101fcae85a4b6b76ba9c33c647550da.jpg,image/jpeg;charset=UTF-8
004 - 63 - Ursula's Plan.jpg,downloaded,4,63,Ursula's Plan,full,https://api.lorcana.ravensburger.com/images/en/set4/63_b8f33dae9106ebc1547a7452df5c623a18092500.jpg,image/jpeg;charset=UTF-8
004 - 64 - Mystical Rose.jpg,downloaded,4,64,Mystical Rose,full,https://api.lorcana.ravensburger.com/images/en/set4/64_e9e627c5ca6b1f99b67ee8bbb6bd71b383324d35.jpg,image/jpeg;charset=UTF-8
004 - 65 - Rose Lantern.jpg,downloaded,4,65,Rose Lantern,full,https://api.lorcana.ravensburger.com/images/en/set4/65_c04f5469700d4e6d46f4c2a978115cb2e8b55b7f.jpg,image/jpeg;charset=UTF-8
004 - 66 - Triton's Trident.jpg,downloaded,4,66,Triton's Trident,full,https://api.lorcana.ravensburger.com/images/en/set4/66_7cda0b4f4e11667bb3d396ad210c0dc99933aec9.jpg,image/jpeg;charset=UTF-8
004 - 67 - Casa Madrigal - Casita.jpg,downloaded,4,67,Casa Madrigal - Casita,full,https://api.lorcana.ravensburger.com/images/en/set4/67_3d46064e42602aab8851bf5e0743a12a9ea52f7c.jpg,image/jpeg;charset=UTF-8
004 - 68 - Ursula's Lair - Eye of the Storm.jpg,downloaded,4,68,Ursula's Lair - Eye of the Storm,full,https://api.lorcana.ravensburger.com/images/en/set4/68_8ac3476209293257d728147567ce295371fe8de2.jpg,image/jpeg;charset=UTF-8
004 - 69 - Cri-Kee - Lucky Cricket.jpg,downloaded,4,69,Cri-Kee - Lucky Cricket,full,https://api.lorcana.ravensburger.com/images/en/set4/69_1d652dcf6b79d398d7b1d060b538ef0933cca1c2.jpg,image/jpeg;charset=UTF-8
004 - 70 - Diablo - Devoted Herald.jpg,downloaded,4,70,Diablo - Devoted Herald,full,https://api.lorcana.ravensburger.com/images/en/set4/70_d6b45bfa76f0ffd5fc8915fae2d01470a488d53f.jpg,image/jpeg;charset=UTF-8
004 - 71 - Diablo - Maleficent's Spy.jpg,downloaded,4,71,Diablo - Maleficent's Spy,full,https://api.lorcana.ravensburger.com/images/en/set4/71_4ce88733177a42d71ddc41b56f15107b3a3a7ff2.jpg,image/jpeg;charset=UTF-8
004 - 72 - Gunther - Interior Designer.jpg,downloaded,4,72,Gunther - Interior Designer,full,https://api.lorcana.ravensburger.com/images/en/set4/72_f63aac1261fc4f4a92725c4d1a588826c854dd5d.jpg,image/jpeg;charset=UTF-8
004 - 73 - Gus - Champion of Cheese.jpg,downloaded,4,73,Gus - Champion of Cheese,full,https://api.lorcana.ravensburger.com/images/en/set4/73_39c4bb4d707cbe6e9f3888535da024ccf70eb99f.jpg,image/jpeg;charset=UTF-8
004 - 74 - Hades - Double Dealer.jpg,downloaded,4,74,Hades - Double Dealer,full,https://api.lorcana.ravensburger.com/images/en/set4/74_34d28bf382e8293e01022b761df07b66040848cd.jpg,image/jpeg;charset=UTF-8
004 - 75 - HeiHei - Bumbling Rooster.jpg,downloaded,4,75,HeiHei - Bumbling Rooster,full,https://api.lorcana.ravensburger.com/images/en/set4/75_21b0a7f86ceed868e43143e0757ae7b99cfd9bc4.jpg,image/jpeg;charset=UTF-8
004 - 76 - Hera - Queen of the Gods.jpg,downloaded,4,76,Hera - Queen of the Gods,full,https://api.lorcana.ravensburger.com/images/en/set4/76_beba4bdadc14d9f614aae1a731493c1c6a3c737f.jpg,image/jpeg;charset=UTF-8
004 - 77 - Jaq - Connoisseur of Climbing.jpg,downloaded,4,77,Jaq - Connoisseur of Climbing,full,https://api.lorcana.ravensburger.com/images/en/set4/77_eb9e8b86dc2d7a4dc639c468a2bdf6780f2596f8.jpg,image/jpeg;charset=UTF-8
004 - 78 - Jasmine - Desert Warrior.jpg,downloaded,4,78,Jasmine - Desert Warrior,full,https://api.lorcana.ravensburger.com/images/en/set4/78_5922f6b3467d49204382d40a8a9120eb46108d3c.jpg,image/jpeg;charset=UTF-8
004 - 79 - Megara - Captivating Cynic.jpg,downloaded,4,79,Megara - Captivating Cynic,full,https://api.lorcana.ravensburger.com/images/en/set4/79_3e5d1075bde1247166c979076a154ca13bc69176.jpg,image/jpeg;charset=UTF-8
004 - 80 - Megara - Liberated One.jpg,downloaded,4,80,Megara - Liberated One,full,https://api.lorcana.ravensburger.com/images/en/set4/80_3b184dc0ab6f2f46910141c669a144938b96485b.jpg,image/jpeg;charset=UTF-8
004 - 81 - Pain - Immortal Sidekick.jpg,downloaded,4,81,Pain - Immortal Sidekick,full,https://api.lorcana.ravensburger.com/images/en/set4/81_320fe5bd620ef1c46a2bb9f8e42d59266ead318a.jpg,image/jpeg;charset=UTF-8
004 - 82 - Panic - Immortal Sidekick.jpg,downloaded,4,82,Panic - Immortal Sidekick,full,https://api.lorcana.ravensburger.com/images/en/set4/82_e08366b249553121d53bfcc5e5076905e3ee1daf.jpg,image/jpeg;charset=UTF-8
004 - 83 - Pegasus - Cloud Racer.jpg,downloaded,4,83,Pegasus - Cloud Racer,full,https://api.lorcana.ravensburger.com/images/en/set4/83_7b42f465a322d47cf5520cd750cbce45044a1e95.jpg,image/jpeg;charset=UTF-8
004 - 84 - Pegasus - Gift for Hercules.jpg,downloaded,4,84,Pegasus - Gift for Hercules,full,https://api.lorcana.ravensburger.com/images/en/set4/84_e874257f8780d767c5d663ec815cae28839e5e71.jpg,image/jpeg;charset=UTF-8
004 - 85 - Pete - Born to Cheat.jpg,downloaded,4,85,Pete - Born to Cheat,full,https://api.lorcana.ravensburger.com/images/en/set4/85_1aeed9e883858b0095140c1219cccbca1935bbcb.jpg,image/jpeg;charset=UTF-8
004 - 86 - Pete - Rotten Guy.jpg,downloaded,4,86,Pete - Rotten Guy,full,https://api.lorcana.ravensburger.com/images/en/set4/86_7a366229c484c983caa6c69dc6f67f2edbcef38a.jpg,image/jpeg;charset=UTF-8
004 - 87 - Prince Phillip - Vanquisher of Foes.jpg,downloaded,4,87,Prince Phillip - Vanquisher of Foes,full,https://api.lorcana.ravensburger.com/images/en/set4/87_c35a33e91a8afc77a7e5254d2c0efaa351d78479.jpg,image/jpeg;charset=UTF-8
004 - 88 - Prince Phillip - Warden of the Woods.jpg,downloaded,4,88,Prince Phillip - Warden of the Woods,full,https://api.lorcana.ravensburger.com/images/en/set4/88_480349ca7346df53d6bc68eb508459059090951d.jpg,image/jpeg;charset=UTF-8
004 - 89 - The Fates - Only One Eye.jpg,downloaded,4,89,The Fates - Only One Eye,full,https://api.lorcana.ravensburger.com/images/en/set4/89_3abbd5481c7e141a3b4f1ff1389a25fcaf694236.jpg,image/jpeg;charset=UTF-8
004 - 90 - The Muses - Proclaimers of Heroes.jpg,downloaded,4,90,The Muses - Proclaimers of Heroes,full,https://api.lorcana.ravensburger.com/images/en/set4/90_81dd63886a76fbe8477cd1619df600d3c1d6f9e6.jpg,image/jpeg;charset=UTF-8
004 - 91 - Tor - Florist.jpg,downloaded,4,91,Tor - Florist,full,https://api.lorcana.ravensburger.com/images/en/set4/91_8a3fa9426e4bbf6b22499b0f6aa4db543529bfda.jpg,image/jpeg;charset=UTF-8
004 - 92 - Zeus - Mr. Lightning Bolts.jpg,downloaded,4,92,Zeus - Mr. Lightning Bolts,full,https://api.lorcana.ravensburger.com/images/en/set4/92_7959d04f978e0b521c7c489d1c801039b02b747d.jpg,image/jpeg;charset=UTF-8
004 - 93 - Dodge!.jpg,downloaded,4,93,Dodge!,full,https://api.lorcana.ravensburger.com/images/en/set4/93_adf6fc5d834a3597db8f949d98d44395514776ef.jpg,image/jpeg;charset=UTF-8
004 - 94 - Make the Potion.jpg,downloaded,4,94,Make the Potion,full,https://api.lorcana.ravensburger.com/images/en/set4/94_6c035d761376ab5f7061d38cbcfff97cecf30dfa.jpg,image/jpeg;charset=UTF-8
004 - 95 - Under the Sea.jpg,downloaded,4,95,Under the Sea,full,https://api.lorcana.ravensburger.com/images/en/set4/95_0ef76376ac99702eeefcba2146c5dec986110fab.jpg,image/jpeg;charset=UTF-8
004 - 96 - Ursula's Trickery.jpg,downloaded,4,96,Ursula's Trickery,full,https://api.lorcana.ravensburger.com/images/en/set4/96_095390ea0de01f5288c4e56faba18b237d61ef56.jpg,image/jpeg;charset=UTF-8
004 - 97 - We Don't Talk About Bruno.jpg,downloaded,4,97,We Don't Talk About Bruno,full,https://api.lorcana.ravensburger.com/images/en/set4/97_1503a0891daf21b737816ffc38793c36354c235f.jpg,image/jpeg;charset=UTF-8
004 - 98 - Hidden Inkcaster.jpg,downloaded,4,98,Hidden Inkcaster,full,https://api.lorcana.ravensburger.com/images/en/set4/98_d31394ef2ddf61ee3db5279f4f56f5636749bf85.jpg,image/jpeg;charset=UTF-8
004 - 99 - Signed Contract.jpg,downloaded,4,99,Signed Contract,full,https://api.lorcana.ravensburger.com/images/en/set4/99_e0c5eddf5eabf3b5f3084e9cf262d5704e1afcbc.jpg,image/jpeg;charset=UTF-8
004 - 100 - Vision Slab.jpg,downloaded,4,100,Vision Slab,full,https://api.lorcana.ravensburger.com/images/en/set4/100_ef3a9291d4bcdc5954e6c8a8ab9b886f390f8969.jpg,image/jpeg;charset=UTF-8
004 - 101 - Hidden Cove - Tranquil Haven.jpg,downloaded,4,101,Hidden Cove - Tranquil Haven,full,https://api.lorcana.ravensburger.com/images/en/set4/101_7f3a29c353e2c2ead6da218bceaa6e7d39575e63.jpg,image/jpeg;charset=UTF-8
004 - 102 - Ursula's Garden - Full of the Unfortunate.jpg,downloaded,4,102,Ursula's Garden - Full of the Unfortunate,full,https://api.lorcana.ravensburger.com/images/en/set4/102_e92614d6d45c08bfb58cb450d2f6b7570ed3a12d.jpg,image/jpeg;charset=UTF-8
004 - 103 - Beast - Wounded.jpg,downloaded,4,103,Beast - Wounded,full,https://api.lorcana.ravensburger.com/images/en/set4/103_d23602f91504fa0962695406d2c0a6257e172041.jpg,image/jpeg;charset=UTF-8
004 - 104 - Benja - Bold Uniter.jpg,downloaded,4,104,Benja - Bold Uniter,full,https://api.lorcana.ravensburger.com/images/en/set4/104_d6bd8e66fdbca353cd507c2c6266e49bdb12285c.jpg,image/jpeg;charset=UTF-8
004 - 105 - Fa Zhou - Mulan's Father.jpg,downloaded,4,105,Fa Zhou - Mulan's Father,full,https://api.lorcana.ravensburger.com/images/en/set4/105_964654a099bfb7875dcff9542392a21c256e1d7d.jpg,image/jpeg;charset=UTF-8
004 - 106 - Flynn Rider - Frenemy.jpg,downloaded,4,106,Flynn Rider - Frenemy,full,https://api.lorcana.ravensburger.com/images/en/set4/106_44f17361f1cef3eb05461abea26a0e668ea17345.jpg,image/jpeg;charset=UTF-8
004 - 107 - Goofy - Super Goof.jpg,downloaded,4,107,Goofy - Super Goof,full,https://api.lorcana.ravensburger.com/images/en/set4/107_2b23c0ed5dab96c7d6db517c640b314e717e23a0.jpg,image/jpeg;charset=UTF-8
004 - 108 - Hercules - Clumsy Kid.jpg,downloaded,4,108,Hercules - Clumsy Kid,full,https://api.lorcana.ravensburger.com/images/en/set4/108_af9bcc570c6ab778e06f567abb8742d38b94435b.jpg,image/jpeg;charset=UTF-8
004 - 109 - Hercules - Daring Demigod.jpg,downloaded,4,109,Hercules - Daring Demigod,full,https://api.lorcana.ravensburger.com/images/en/set4/109_40f25d387f127258a7051da3c29714fe71e4a756.jpg,image/jpeg;charset=UTF-8
004 - 110 - Khan - Beloved Steed.jpg,downloaded,4,110,Khan - Beloved Steed,full,https://api.lorcana.ravensburger.com/images/en/set4/110_4c2f720ca0c230c52d5f7ca1ea476fa1720584f6.jpg,image/jpeg;charset=UTF-8
004 - 111 - Li Shang - General's Son.jpg,downloaded,4,111,Li Shang - General's Son,full,https://api.lorcana.ravensburger.com/images/en/set4/111_f4718ca9937c81016b2716830b9edc0171072e41.jpg,image/jpeg;charset=UTF-8
004 - 112 - Li Shang - Valorous General.jpg,downloaded,4,112,Li Shang - Valorous General,full,https://api.lorcana.ravensburger.com/images/en/set4/112_0c4b37ab99a54ebefc37d73b9c6039d7c9a34bf2.jpg,image/jpeg;charset=UTF-8
004 - 113 - Lumiere - Fiery Friend.jpg,downloaded,4,113,Lumiere - Fiery Friend,full,https://api.lorcana.ravensburger.com/images/en/set4/113_6be8988cbfe6e28ec9f85c69df25e19759eb1ee8.jpg,image/jpeg;charset=UTF-8
004 - 114 - Mulan - Elite Archer.jpg,downloaded,4,114,Mulan - Elite Archer,full,https://api.lorcana.ravensburger.com/images/en/set4/114_31adafa3c32af84300598451367e412e1b0d0c35.jpg,image/jpeg;charset=UTF-8
004 - 115 - Mulan - Enemy of Entanglement.jpg,downloaded,4,115,Mulan - Enemy of Entanglement,full,https://api.lorcana.ravensburger.com/images/en/set4/115_42a56aa2fa10341c22292fd569a3c9334f54a787.jpg,image/jpeg;charset=UTF-8
004 - 116 - Mulan - Injured Soldier.jpg,downloaded,4,116,Mulan - Injured Soldier,full,https://api.lorcana.ravensburger.com/images/en/set4/116_0b4d44d7353e7c96f2d82c5cf745a867ce12402a.jpg,image/jpeg;charset=UTF-8
004 - 117 - Namaari - Heir of Fang.jpg,downloaded,4,117,Namaari - Heir of Fang,full,https://api.lorcana.ravensburger.com/images/en/set4/117_58069d8f14e751daf77e5d535eae7a3a7cfa7927.jpg,image/jpeg;charset=UTF-8
004 - 118 - Nessus - River Guardian.jpg,downloaded,4,118,Nessus - River Guardian,full,https://api.lorcana.ravensburger.com/images/en/set4/118_bd9488add5342686e4d366b0d822a73ccfc0c025.jpg,image/jpeg;charset=UTF-8
004 - 119 - Noi - Acrobatic Baby.jpg,downloaded,4,119,Noi - Acrobatic Baby,full,https://api.lorcana.ravensburger.com/images/en/set4/119_fbe4989a8cdb617b26e735631e053d55510e478e.jpg,image/jpeg;charset=UTF-8
004 - 120 - Pegasus - Flying Steed.jpg,downloaded,4,120,Pegasus - Flying Steed,full,https://api.lorcana.ravensburger.com/images/en/set4/120_e29e4accdda251753b4803f038d4c6aff5f30ce3.jpg,image/jpeg;charset=UTF-8
004 - 121 - Raya - Fierce Protector.jpg,downloaded,4,121,Raya - Fierce Protector,full,https://api.lorcana.ravensburger.com/images/en/set4/121_1e39b46df5b63f9021c300ab12c970221e252d6b.jpg,image/jpeg;charset=UTF-8
004 - 122 - Raya - Guardian of the Dragon Gem.jpg,downloaded,4,122,Raya - Guardian of the Dragon Gem,full,https://api.lorcana.ravensburger.com/images/en/set4/122_76d45be57ad22d57dceed5f68579650edf0c0849.jpg,image/jpeg;charset=UTF-8
004 - 123 - Sisu - Daring Visitor.jpg,downloaded,4,123,Sisu - Daring Visitor,full,https://api.lorcana.ravensburger.com/images/en/set4/123_277d0eddfe622476258e1560996f3f029c285824.jpg,image/jpeg;charset=UTF-8
004 - 124 - Sisu - Emboldened Warrior.jpg,downloaded,4,124,Sisu - Emboldened Warrior,full,https://api.lorcana.ravensburger.com/images/en/set4/124_ae00919940fc935ff121b94097d3a28d2a7c3d80.jpg,image/jpeg;charset=UTF-8
004 - 125 - Sisu - Empowered Sibling.jpg,downloaded,4,125,Sisu - Empowered Sibling,full,https://api.lorcana.ravensburger.com/images/en/set4/125_2430751bec2f0efa5b976b6a53865ea65e42814c.jpg,image/jpeg;charset=UTF-8
004 - 126 - Tong - Survivor.jpg,downloaded,4,126,Tong - Survivor,full,https://api.lorcana.ravensburger.com/images/en/set4/126_430fa12cdb7b766c8f96e736d2d996c4683fbb5b.jpg,image/jpeg;charset=UTF-8
004 - 127 - Tuk Tuk - Lively Partner.jpg,downloaded,4,127,Tuk Tuk - Lively Partner,full,https://api.lorcana.ravensburger.com/images/en/set4/127_06780cc7628271bfce762469989cb16142ccc382.jpg,image/jpeg;charset=UTF-8
004 - 128 - A Pirate's Life.jpg,downloaded,4,128,A Pirate's Life,full,https://api.lorcana.ravensburger.com/images/en/set4/128_2d8f2a92e40e9b29c2f48f8a624cdf914303e4c7.jpg,image/jpeg;charset=UTF-8
004 - 129 - Be King Undisputed.jpg,downloaded,4,129,Be King Undisputed,full,https://api.lorcana.ravensburger.com/images/en/set4/129_5a3dd7d23b28cbb23b641d4293be7b370805dcfb.jpg,image/jpeg;charset=UTF-8
004 - 130 - Brawl.jpg,downloaded,4,130,Brawl,full,https://api.lorcana.ravensburger.com/images/en/set4/130_e3002129e0089fba5cb119697967ed12b12a2229.jpg,image/jpeg;charset=UTF-8
004 - 131 - Imperial Proclamation.jpg,downloaded,4,131,Imperial Proclamation,full,https://api.lorcana.ravensburger.com/images/en/set4/131_8fa212487632a8cc9cec7cea1ed0f81de9be8f56.jpg,image/jpeg;charset=UTF-8
004 - 132 - Medallion Weights.jpg,downloaded,4,132,Medallion Weights,full,https://api.lorcana.ravensburger.com/images/en/set4/132_4f7c68e90c86d50323377e61764e4732bb56a5d2.jpg,image/jpeg;charset=UTF-8
004 - 133 - The Plank.jpg,downloaded,4,133,The Plank,full,https://api.lorcana.ravensburger.com/images/en/set4/133_baca40a0974cc034749ba8d9a4b8ec4095340743.jpg,image/jpeg;charset=UTF-8
004 - 134 - Vitalisphere.jpg,downloaded,4,134,Vitalisphere,full,https://api.lorcana.ravensburger.com/images/en/set4/134_eaef20b0aed0ad794db1b7ba6befe1ee055b521a.jpg,image/jpeg;charset=UTF-8
004 - 135 - Snuggly Duckling - Disreputable Pub.jpg,downloaded,4,135,Snuggly Duckling - Disreputable Pub,full,https://api.lorcana.ravensburger.com/images/en/set4/135_9557b3d9ddeebcf381100fbdf72ea31fbb76b2a8.jpg,image/jpeg;charset=UTF-8
004 - 136 - Training Grounds - Impossible Pillar.jpg,downloaded,4,136,Training Grounds - Impossible Pillar,full,https://api.lorcana.ravensburger.com/images/en/set4/136_5656a66703eff49702c198bbff40e79c695cbf18.jpg,image/jpeg;charset=UTF-8
004 - 137 - Anna - Braving the Storm.jpg,downloaded,4,137,Anna - Braving the Storm,full,https://api.lorcana.ravensburger.com/images/en/set4/137_e5f1c1eaebec8b5a6884c15f978cfe974c422fce.jpg,image/jpeg;charset=UTF-8
004 - 138 - Anna - True-Hearted.jpg,downloaded,4,138,Anna - True-Hearted,full,https://api.lorcana.ravensburger.com/images/en/set4/138_1f6d41603647a48389466cd62a825e3aae12c750.jpg,image/jpeg;charset=UTF-8
004 - 139 - Ariel - Treasure Collector.jpg,downloaded,4,139,Ariel - Treasure Collector,full,https://api.lorcana.ravensburger.com/images/en/set4/139_294fef524d0d2bdb47937ed3cbbf45917d500cbd.jpg,image/jpeg;charset=UTF-8
004 - 140 - Aurora - Lore Guardian.jpg,downloaded,4,140,Aurora - Lore Guardian,full,https://api.lorcana.ravensburger.com/images/en/set4/140_94b8631ee86aeadc15bb491ed649cc1c5c8ffc6c.jpg,image/jpeg;charset=UTF-8
004 - 141 - Aurora - Tranquil Princess.jpg,downloaded,4,141,Aurora - Tranquil Princess,full,https://api.lorcana.ravensburger.com/images/en/set4/141_5cae5242567ec8fd8dd68add3935a388674f97cd.jpg,image/jpeg;charset=UTF-8
004 - 142 - Dang Hu - Talon Chief.jpg,downloaded,4,142,Dang Hu - Talon Chief,full,https://api.lorcana.ravensburger.com/images/en/set4/142_8671907b9083fafa694716fd149817aca2db9f62.jpg,image/jpeg;charset=UTF-8
004 - 143 - Fa Li - Mulan's Mother.jpg,downloaded,4,143,Fa Li - Mulan's Mother,full,https://api.lorcana.ravensburger.com/images/en/set4/143_b34c5fafe71f34b0d5a8cb27b093f02c684327da.jpg,image/jpeg;charset=UTF-8
004 - 144 - Flounder - Collector's Companion.jpg,downloaded,4,144,Flounder - Collector's Companion,full,https://api.lorcana.ravensburger.com/images/en/set4/144_db862bf0ecbcda9e1c7be9d30a9956ff4a81b49b.jpg,image/jpeg;charset=UTF-8
004 - 145 - Hades - Meticulous Plotter.jpg,downloaded,4,145,Hades - Meticulous Plotter,full,https://api.lorcana.ravensburger.com/images/en/set4/145_801b79858282b6d8c3f48bf0e463bcbe8610eb49.jpg,image/jpeg;charset=UTF-8
004 - 146 - Hans - Noble Scoundrel.jpg,downloaded,4,146,Hans - Noble Scoundrel,full,https://api.lorcana.ravensburger.com/images/en/set4/146_07ad274f7c465bacb862956e5c4da5e1b082b91d.jpg,image/jpeg;charset=UTF-8
004 - 147 - Iduna - Caring Mother.jpg,downloaded,4,147,Iduna - Caring Mother,full,https://api.lorcana.ravensburger.com/images/en/set4/147_2c32376fc35181f55ac1328aa25f51cfc663ba5f.jpg,image/jpeg;charset=UTF-8
004 - 148 - John Silver - Terror of the Realm.jpg,downloaded,4,148,John Silver - Terror of the Realm,full,https://api.lorcana.ravensburger.com/images/en/set4/148_1ae521bd9ec54aef62f0919a9bfdf3e38cfcb0e5.jpg,image/jpeg;charset=UTF-8
